🔒 Row ID,Name
7cU8u9NJRbWtL6mUav4-gg,sintex
XYHpE8wQQ6-amv0xJcwjmA,reliance
2VyJzfXxS0a2dATD.Lohlg,padiappa
i.1vKV8XSbuN048F0llmvA,S.V.T
a.mL9J84nTkiwaHyr7bn3rw,Baba
0Tx8sbrwTRmjCw92rEhtTQ,Michi Gold 
bjKT1cIYSp2ed9sY0VzHig,Priyalaxmi
Yc-4WVv5R5Ko2wKJBlsRew,Alok
2eahqPiwTFazogYPAU342A,Reliance (nepal)
